title,label_score
Musaadah Charity Resmikan Komplek Huntara di Donggala,0
Puan Maharani Malam Ini Bakal Dilantik Jadi Ketua DPR,0
"Menderita Autoimun, Raditya Dika Berobat ke Singapura",0
BMKG Kerahkan Tiga Posko Teknologi Modifikasi Cuaca,0
Daftar 23 Pemain Timnas U-16 untuk Kualifikasi Piala AFC U-16,0
Peserta Olimpiade Matematika Sempat Terdampak Demo Hong Kong,0
"Mau Jago Gymkhana, Simak Triknya",1
Tarif Tol Jakarta-Tangerang Dipastikan Naik Per 2 November 2019,0
KPAI Minta Polri Kejar Penyebar Undangan Pelajar untuk Aksi ke DPR,0
7 Manfaat Bangun pagi untuk Kesehatan Fisik dan Mental,1
Rumah BJ Habibie Kebanjiran Karangan Bunga,1
Muhammadiyah: Presiden Sebaiknya tak Terbitkan Surpres,0
Tukang Galon dan Air Minum Nyalon Pilkada Tangsel,1
Tes Bahasa Tubuh - Wanita Mana yang Sembunyikan Sesuatu? Temukan si Pembohong,1
"Bukti Cinta, Roy Kiyoshi 'Hibahkan' Dagu Lancipnya ke Evelin Nada Anjani?",1
Pengakuan Seorang Sugar Baby: Jangan Menjadi Seperti Saya!,1
"Jadwal Acara TV Hari Ini Selasa 10 September 2019: Indonesia vs Thailand di TVRI, Godzilla di GTV",0
"Viral Motor Nyebrang Sungai ala Flying Fox, Netizen Colek Kementerian PUPR",1
"IPO, Saham Startup Telefast Indonesia Naik 50%",0
Riwayat BJ Habibie Masuk RS Sebelum Meninggal Dunia,1
Projo Soal Revisi UU KPK: Tidak Ada Wewenang KPK yang Dikurangi,0
"Hati-Hati, 4 Pasangan Zodiak Ini Sering Alami Pertengkaran dan Perselisihan",1
"Vanessa Angel Sedih Diejek Driver Ojol 'Jas Ujan Cebanan', Imej '80 Juta' Kembali Dibahas",1
"Datang ke Bekasi, Iriana Bikin Kuis Berhadiah Sepeda dan Laptop",0
" Soal Isu ""Geng Taliban"", Agus Rahardjo: Itu Hal Mendiskreditkan KPK!   ",1
Kenali Pemicu Keringat Berlebih seperti Rafael Nadal,1
"Kenang BJ Habibie, SCTV Tayangkan Film Habibie & Ainun",0
Penemuan Mayat Bayi dalam Toilet Masjid Hebohkan Warga Bogor,1
"Terlibat Dalam Sinetron PPT Jilid 12, Dubes Amerika Akui Kerja Keras",0
Kabut Asap Mulai Berdampak ke Bisnis Hotel di Pekanbaru,0
Dewan Pengawas Dinilai Penting untuk Kontrol Kinerja KPK,0
Polisi Bakal Segel 18 Industri Arang di Cilincing Hari Ini,0
3 Game yang Dipamerkan di Tokyo Game Show 2019 ,1
4 Fakta Kasus Perceraian Bopak Castello dan Putri Mayangsari,1
Pemerintah Lakukan Sejumlah Perbaikan untuk Kenyamanan di Bandara,0
DPR dan Pemerintah Bakal Bawa Revisi UU KPK ke Paripurna,0
"Melemah 1,77%, IHSG Dibuka Merah ke 6.222   ",0
OOTD Seksi Ayu Ting-Ting saat Liburan di Labuan Bajo,1
Sukacita Kelompok Tani Rahayu di Pesta Panen Raya Kopi,0
BenQ Beri Solusi Sistem Broadcast Generasi Terbaru untuk Kampus,0
Ria Ricis dan Syahrini-Reino Barack Rebut Trofi Silet Awards 2019,0
"Peringati 27 Tahun Berkarir Sebagai Musisi, Ari Lasso Akan Konser di Tiga Kota",1
"Sinopsis Sinetron 'ANAK LANGIT' Tayang Senin, 1 April 2019",0
"Hendak Ikut Demo di DPR, Ratusan Mahasiswa Bergerak dari Ciputat",0
Pixel 4 Bakal Hadir dengan 3 Pilihan Warna,0
"Siap Kembali Usai Rehat, Ini Penampilan Baru Jungkook BTS",1
Komitmen Semen Baturaja Dukung Pembangunan Tol Sumsel-Lampung,0
Peta Ibu Kota Baru di Kaltim Selesai Oktober,0
Atlet Jetski Indonesia Aqsa Sutan Aswar Juara di Amerika Serikat,0
Anggota DPR Minta Pertamina Segera Kelola Blok Rokan,0
"'When the Camellia Blooms' Tembus Rating 2 Digit, Kang Ha Neul Kembali Disorot",1
"MotoGP 2019, Rossi Ungkap Kelemahan Motornya sehingga Kalah Bersaing",0
Hasil Lengkap Kualifikasi Euro 2020 -  Belanda dan Belgia Pesta 4 Gol,1
Doa Ma'ruf Amin untuk Kesembuhan BJ Habibie,1
Pipa Air Sepanjang 3 Km di Gunung Merbabu Terbakar,0
Klopp Nilai Napoli Tak Pantas Dihadiahi Penalti ,0
"Nafa Urbach Tolak Ajakan 'CLBK' Zack Lee, Masih Ngarep dengan Mantan Pacar Berondong?",1
Daniel James Bisa Samai Rekor Solskjaer di Manchester United,1
Khas Lezatnya Iga Gongso Warisan Keluarga,0
Kemenhub Larang Truk Kelebihan Muatan Melintasi Jalan Tol di 2020,0
"Taemin, Baekhyun dan Kai Debut Bareng Junior di SuperM, Tertekan tapi Senang",1
3 Tukang Ojek Tewas Ditembak KKB di Intan Jaya,0
Seorang Pria Depresi Bakar Mobilnya Sendiri di Tempat Pembuangan Akhir,0
"Siapa Sukanto Tanoto, Konglomerat yang Disebut Punya Lahan HTI di Kawasan Calon Ibu Kota Baru RI?",1
Zidane Siap Mainkan Hazard di Laga Real Madrid vs Levante,0
Adegan Super Romantis Cha Eunwoo - Shin Se Kyung di 'Rookie Historian Goo Hae Ryung' Bikin Gemas,1
Yasonna Laoly Anggap Pembatasan Remisi Koruptor Melanggar HAM,0
Jadwal Liga 1 Sabtu: Ada Madura United Juga Tira Vs Persib,0
Membuat Bolu Gulung Isi Klepon ala Nicky Tirta,0
Terpilih Jadi Presiden Hanya Modal Populer dan Dukungan Buzzer,1
"Jadwal Liga 1 Kamis: Ada Persija, PSS Sleman, dan PSM Makassar",0
"Buka Bisnis Kue, Gisel Selalu Minta Gempi Mencicipi Produknya",0
Bella Hadid Terciduk Tanpa Bra di London Fashion Week,1
"Didebat Pakar Hukum soal Revisi UU KPK, Masinton Pasaribu: Kami Ini Dipilih Rakyat",0
Bunga Langka Rafflesia Patma Koleksi Kebun Raya Bogor Kembali Mekar,0
Jadwal MotoGP Aragon 2019,0
"Habibie passed away, Megawati: We lose our inspiring figure",0
Susunan Pemain Napoli vs Liverpool,0
"Tora Sudiro Rencana Beli Motor Baru, Istri Mengaku Kesal",0
Polisi Dalami Penyebar Pesan Berantai yang Ajak Pelajar Demo di Makassar,0
Douglas Costa Siap Berikan Darahnya untuk Juventus,1
LBH Papua: Polisi Tangkap Ketua KNPB Agus Kossay,0
Puluhan Wartawan Sidoarjo Demo Tolak RUU KUHP dan Kekerasan pada Jurnalis,0
Asal Usul dan Cara Hidup Suku Anak Dalam di Sumatera,0
"Mau Pogba, MU Minta Real Madrid Bayar Rp 3,1 Triliun",0
"Bencana Asap, KPAI Dorong Anak-anak Belajar Lewat Online",0
DPR Respons Pemerintah Hanya Sepakat Sebagian Revisi UU KPK,0
"Jadi Pemimpin Paling Inovatif, Jeff Bezos vs Elon Musk, Siapa Juaranya?",1
F-PKS DPR Bersyukur Pengesahan RUU P-KS Ditunda,0
"Abidzar Al-Ghifari Unggah Foto Ganteng, Ramai Digoda Fans Cewek",1
"Sempat Pendarahan, Irish Bella Kembali Sibuk Bekerja",0
Ihwal Melawan Kebakaran Hutan,0
Menlu: Semua Kantor Dubes Kibarkan Bendera Setengah Tiang,0
"Ansu Fati, sang Pencetak Rekor yang Tolak Tawaran Rumah dari Madrid",0
Cerita Nicky Tirta Punya Anak yang Posesif,1
"Masuk Bandara Soetta, Kemenhub Harap Gocar Bisa Layani Bandara Lain di Indonesia",1
"Berstatus Tersangka, Imam Nahrawi Dicegah Bepergian Keluar Negeri",0
"Diduga Korsleting Listrik, 56 Rumah di Banjarmasin Terbakar",0
"Ada Kabut Asap, Kemenhub Keluarkan Surat Edaran Keselamatan Penerbangan",1
Orang Tua tak Merasa Tereksploitasi Brand Djarum,0
Produk Genteng Berbasis Teknologi Jepang Diluncurkan,0
Negara Arab Kecam Rencana Netanyahu Caplok Tepi Barat,0
Hot Gosip: Fakta Pernikahan Tiga Setia Gara hingga Armand Maulana Menangis,1
Asha Shara Diisukan Lepas Hijab karena Postingan IG: Saya Malah Gak Tau,1
"Sowan ke Klampis Ireng, Kerajaan Gaib Tempat Orang Minta Rezeki",1
Menkum HAM Sudah Kaji Draf Revisi UU KPK,0
"SNK Umumkan Neo Geo Arcade Stick Pro, Konsol Sekaligus Kontroler",0
Salah Kaprah Dewan Pengawas KPK,0
" Bus Tabrak Truk Tangki di Lampung, 9 Orang Tewas Mengenaskan   ",0
Rencana Facebook Keluarkan Libra Disoroti Pihak Internasional,0
"Tips Teknologi: Mengelola Pengaturan Privasi Facebook, IG dan WA",1
Dishub DKI: Perluasan Ganjil Genap Hari Pertama Perbaiki Kualitas Udara,0
"Jokowi Kumpulkan Menko Polhukam-Menkum HAM, Bahas Situasi Keamanan?",1
Kejari Sukoharjo Musnahkan Narkotika dan Kosmetik Ilegal,0
Ini Lokasi Diduga Mahasiswa Halu Oleo Kendari Tertembak,1
Akses Internet di 25 Wilayah Papua dan 11 Daerah Papua Barat Dibuka,0
"Aksi Nenek Gendong Jenazah Cucu, Ini Kata Anies Baswedan",1
"PLN Telah Membayar Kompensasi Korban Listrik Padam, Nilainya?",1
UU Pemasyarakatan Atur Narapidana Berhak Rekreasi,0
"Rafael Nadal Gemar Makan Buah Zaitun, Cek 5 Manfaat Baiknya",1
Polisi Sebut Tidak Ada Peserta Aksi Unjuk Rasa di KPK yang Diamankan ,0
Polda: Taksi Daring tak Dibebaskan dari Aturan Ganjil Genap,0
MIS Sabet Juara Umum 2 Kejuaraan Sepatu Roda Piala Wali Kota Pariaman,0
Tempo dan Anita Wahid Diserang Robot Siber Pro Revisi UU KPK,0
Jorge Lorenzo Belum Menyerah Unjuk Gigi di Misano,0
"Cegah Pelajar Lakukan Demonstrasi Berujung Kriminal, Pemprov DKI Ancam Cabut KJP",0
"Ketua Dewan Komisioner OJK : Kalau Semua Pemuda Jadi PNS, Negara Rugi",0
"Rapat Paripurna DPR, Interupsi Anggota Dewan Minta Firli dkk Tak Berhenti di Tengah Jalan",0
Sergio Ramos Bidik Trofi Liga Champions Kelima Bersama Real Madrid,1
"PSG Vs Strasbourg, Jadi Starter, Neymar Langsung Buktikan Diri ",0
"Indahnya Persahabatan Beda Agama, BJ Habibie Siapkan Hercules untuk Jenazah Romo",1
"Ifan Seventeen Serukan Demo Tanpa Tindak Anarki, Paras Mahasiswa Pegang Spanduk Malah Bikin Salfok",1
Keluarga: BJ Habibie Punya Masalah Jantung Sejak Muda,0
Kominfo: Terlalu Cepat Lompat ke Digital Picu Maraknya Hoaks,0
Ini Cara Masyarakat Simeulue Mengantisipasi Tsunami,1
245 'Rumah Oksigen' Disiagakan untuk Warga Kalbar yang Dikepung Asap,0
Resep Goreng Sayap Ayam Gurih Renyah,1
"Lebih dari 300 Ribu Orang Tandatangani Petisi Minta Jokowi Tolak RKUHP, Ada 11 Poin yang Disoroti",1
"Mulus di Babak Pertama China Open 2019, Fajar/Rian Ungkap Kunci Sukses",1
"Hamil 17 Pekan, Shandy Aulia Pakai Busana Ketat untuk Pamer Perut",1
"Banyak Pasal Picisan, DPR Dianggap Gagal Evaluasi KUHP Lama",0
"Beri Wadah Untuk Bernostalgia, ANTV Hadirkan Program 'Sinema Laga Legenda'",0
Serunya Gita Gutawa dan Vadi Akbar Konser di Kastil Burg Welterode Jerman,1
"Mimpi Besar Tompi Ternyata Bukan Jadi Penyanyi dan Dokter Bedah, Lalu Apa?",1
M Nuh Sebut BJ Habibie Mulai Responsif,0
"Mane dan Salah Cetak Gol, Liverpool Tumpas Newcastle 3-1",0
"Jessica Iskandar Pakai Mahkota Bak Ratu, Sengaja Tulis Amerika 8 Jam Sindir Barbie Kumalasari?",1
Utusan Presiden: Perdamaian Syarat Mutlak Pembangunan,0
"Dilantik Jadi Ketua DPR, Puan Maharani: Tak Perlu Buat Banyak UU",0
"Itinerary Tokyo 4 Hari 3 Malam, Cocok untuk Traveler Pemula",0
Reaksi Baekhyun Wajah Kocaknya Dibandingkan dengan Kamera Ponsel,1
"Transaksi Trade Expo Indonesia 2019 Ditargetkan Capai USD1,72 Miliar",0
"Aktivitas Padat, Ge Pamungkas Kena Gejala Tifus",0
Preview Lecce vs Juventus: Tuan Rumah Limbung,0
Kebijakan Cukai Jangan Menyisakan Celah untuk Dimanfaatkan,0
"Dampak Kabut Asap Kalimantan, Garuda Batalkan 12 Penerbangan",0
Sumur Baru di Lapangan Mandu Produksi Gas 17 MMscfd,0
"Kapolda Kalsel Lantik Dirkrimum, Dirkrimsus hingga 4 Kapolres yang Baru",0
Menlu: Diplomasi Digital Alat untuk Melawan Ekstremisme hingga Terorisme,0
Turki Sebut AS Tunda Pembentukan Zona Aman Suriah,0
"Insiden Pelemparan Bus Persib, Pihak PS Tira Persikabo Minta Maaf",0
"Hukuman Dikurangi, Chelsea Bakal Bikin Pusing AC Milan",1
"Dapat Dana Bantuan Bekraf, Start Up Wajib Lapor Kondisi Keuangan",0
Begini Kronologi Penusukan Siswi SMKN 1 Bandung oleh Pria yang Cintanya Ditolak Korban,1
Cerita Wali Kota Bandung yang Pernah Jadi Anak Buah Habibie,1
"Sinopsis Sinetron 'CINTA BUTA' Tayang Rabu, 9 Mei 2019",0
Menkominfo: BJ Habibie Menginspirasi Konsep Leapfrog,0
Justin Bieber Potong Rambut dan Hailey Baldwin Pakai Gaun Super Pendek di Foto Persiapan Pernikahan,1
Nelayan Legokjawa Pangandaran Desak Pengerukan Alur Sungai,0
KPI Beri Sanksi Tayangan Animasi SpongeBob SquarePants,0
"Shandy Aulia Hobi Pilates saat Hamil, Apa Kata Dokter Kandungan?",1
Kementerian Agama Siapkan Langkah Perbaikan Haji Musim Depan,0
"Tessa Mariska Terseret Kasus 'Ikan Asin', Ada Apa?",1
"Kakek 60 Tahun di Tayan Hilir Setubuhi Bocah Kelas 2 SD, Dilakukan 5 Kali",1
"Berlangsung Tertib, Kapolda Metro Jaya Apresiasi Demo Buruh",0
Ketika Perwakilan PBB Ikut Flashmob Bersama Korban Gempa Palu,0
"'Danur 3: Sunyaruri' Capai 1 Juta Penonton dalam 5 Hari, Begini Reaksi Prilly Latuconsina",1
Pemindahan Ibu Kota Negara Perlu Sinergi Antarlembaga,0
"Sebelum Meninggal Dunia, BJ Habibie Diabadikan Jadi Nama Jembatan di Timor Leste",1
Kenaikan Cukai Dinilai Bisa Memancing Pertumbuhan Rokok Ilegal,0
"IPhone 11 Diluncurkan, Harga Mulai Rp 9,8 Juta",0
"Irene Red Velvet Secantik Boneka di Event Terbaru, Anting-Anting Jadi Sorotan",1
Harga BBM di Wamena Meroket Hingga Rp 80 Ribu per Liter Usai Kerusuhan,1
Kapolda Metro Jaya Berharap PKMNu Minimalisasi Gerakan Radikalisme,0
Capim KPK Dituntut Konsisten,1
Pria Berusia 52 Tahun Diamankan karena Cabuli Bocah di Bawah Umur,1
"Kepala Ditikam Pisau, Driver Ojol 'Dibuang' di Tempat Sampah, Motor Dilarikan Begal di KIM 2",1
Imam Nahrawi Kenang Masa-masa Awal Menjabat sebagai Menpora,1
"Sinopsis Sinetron 'CINTA SUCI' Episode 314 Tayang Senin, 15 April 2019",0
"Siti Badriah Girang Abadikan Momen Bareng Jokowi, Padahal Dulu Cuma Foto Dengan Patung Lilin",1
"Putra Kedua BJ Habibie: Jangan Khawatir, Beliau Sudah Sembuh",1
10 Kolaborasi Idol K-Pop yang Nagih Banget!,1
Mendikbud Sebut 50 Orang Nyamar Jadi Pelajar SMA Saat Ikuti Aksi Demo Di DPR,1
"Alex Rins Gagal Finis di Misano, Begini Komentar Manajer Suzuki",1
CEO Nine Sport Arif Putra Deklarasi Jadi Calon Ketua PSSI,0
Terlalu Posesif Hanya akan Menyiksa Diri Sendiri,1
"Andritany Ardhiyasa Dicemooh Suporter Timnas Indonesia, PSSI Tidak Membela",0
Selamat Bertemu Kembali dengan Kekasih Hati di Keabadian Habibie,0
"Malam-malam, Sekdes-TNI Cek Gunung Sampah di Pinggir Kali Ciliwung Cilebut",0
Toko di Jepang Sediakan Sepatu Hak Tinggi Anti Rasa Sakit,1
Blak-blakan  Onad Takut Anaknya Jadi Bencong,1
"Konvoi Pelajar Serang Polisi di Medan, 5 Orang Diamankan",0
Intip Kemegahan Kantor Alibaba dan Rasanya Jadi Karyawan Jack Ma,1
"Gudang Mako Brimob Jateng Meledak, Warga: Saya Kira Suara Petasan",1
DPD Rekomendasikan 15 Nama Calon Anggota BPK,0
Jenis Musik Ini yang Membuat Orang Tidak Mudah Stres Saat Bekerja,1
Ini Komentar Kemenag Soal Visa Umrah Berbayar,1
"Sharing Sampo Anti-Ketombe Favorit, #RacunAlo Viral di Medsos",1
"Kapoldasu Ancam Pelajar yang Ikut Demo, Bakal Nggak Bisa jadi PNS atau Karyawan BUMN",0
"Atasi Kabut Asap dari Indonesia, Malaysia Rencanakan Hujan Buatan",1
Semen Padang FC Puas Bisa Tahan Imbang Persib Bandung 1-1,0
"Kemarau di Riau Berlangsung hingga Oktober 2019, Kabut Asap Masih Pekat",0
Tikaman Mengerikan Radikalisme,1
"Viral Curhat Wanita Temukan Amplop Berisi Segepok Uang & Surat, Tangisnya Pecah Tahu Rahasia Suami",1
"Inflasi di Desa Terjaga, Daya Beli Petani RI Naik",0
"Khofifah Temui Bupati Mimika, Bahas Nasib Warga Jatim yang Masih Mengungsi",0
"Agar Tak Tergilas Zaman, Kemnaker Gelar Acara Kemnaker Menyapa",1
"Atta Halilintar Akhirnya Bongkar Awal Pertemuan dengan Bebby Fey, Bantah Lakukan Pelecehan",1
Cara Polisi Tindak Pelanggar Ganjil Genap Agar Tidak Lolos,1
"Hari Ini Fit and Proper Test, Berikut Profil 32 Calon Anggota BPK",1
Tren Investor Tunggal di Portfolio Reksa Dana Semakin Marak,0
Jokowi Janjikan Bangun Istana Kepresidenan di Papua,0
"Sinopsis Drama LIFE Episode 12, Pergulatan Batin untuk Ungkap Kebenaran",0
Kisah Mualaf: Pria Bali Masuk Islam Usai Dengar Ceramah Zainuddin MZ & Arifin Ilham,1
Cerita Prajurit TNI 9 Hari Tidur di Hutan untuk Padamkan Api Karhutla,1
"BJ Habibie Meninggal, Kedutaan AS Berbelasungkawa",0
"Indonesia Vs Thailand, Jupe Optimistis Garuda Kalahkan Gajah Perang",0
Seorang Ibu Hamil Tertembak Peluru Saat Demo Mahasiswa Di Kendari,0
Cinta Ibarat Kupu-Kupu Terbang yang Semakin Dikejar Semakin Menjauh,0
3 Kendala Manchester United yang Belum Diatasi Ole Gunnar Solskjaer,1
Geramnya Keluarga pada Hoax BJ Habibie Meninggal Dunia,1
AHY Ungkap Kebiasaan Ani Yudhoyono Setiap Rayakan Ulang Tahun SBY,1
"Pejabat Kemenpora Minta Fortuner, Gara-gara Pajero Sport-nya Nggak Bisa Kejar Menteri",1
Ormas Trikarya Tuntut Kader Pembangkang Golkar Diberi Sanksi,0
" TXT Akan Segera Comeback, Soobin Akui Gatal Ingin Pamer Spoiler",1
"Ardi Bakrie Pamer Cara Istri Didik Anak, Nia Ramadhani Tegas Ajari Etika Minta Maaf: Kamu Ga Pinter",1
"Mengenal Honda N-Van, Kei Car untuk Kebutuhan Komersial",0
Ini Dalih Ketua DPR Bamsoet Usai Tolak Berdialog Dengan Mahasiswa,1
Donald Trump Twit War dengan John Legend dan Chrissy Teigen,0
Mantan Dirut Pertamina Tak Menyangka KPK Masih Lanjutkan Kasus Petral,0
"Demonstran di DPR Bawa Kuburan, Singgung Kematian Mahasiswa Kendari",0
"Selain Bikin Tubuh Sehat, Olahraga Juga Menyehatkan Otak",0
Bebby Fey Diledek Norak Saat Pakai Jepit Rambut dan Anting Ala Jennie BLACKPINK,1
Ibunda Andhika Pratama Akui Jatuh Hati Dengan Ussy Sulistiawaty Sejak Pertama Bertemu ,1
Ini Permintaan Terakhir Bocah Obesitas Karawang Dengan Berat 110 Kg Sebelum Meninggal,1
"Inter Milan Seri di Awal Liga Champions, Begini Kata Conte",1
"Unai Emery dan David Luiz Dikritik, Bek Tangguh Arsenal Pasang Badan",0
"Ambon Diguncang Gempa, Warga Ngungsi ke Rumah Dinas Gubernur",0
Habitat Harimau di Musi Banyuasin Diduga Terbakar,0
Kutipan Arogan RM di Majalah Amerika Soal BTS Grup K-Pop Terbaik Jadi Sorotan,1
"Pulihkan Mental, Shia LaBeouf Tulis Naskah Honey Boy",0
"3 Keunikan Hubungan Hamish - Raisa - Zalina, Tak Pernah Terungkap Sebelumnya",1
Sutet Hampir Gagalkan Jalan Tol Cikampek II Beroperasi Akhir 2019,0
"Polda Jatim Gelar Diskusi Soal Pembinaan Mahasiswa Papua, Sepakati Empat Poin Pemersatu Ini",1
Tips Redakan Nyeri PMS dengan Diet Sehat,1
Rafael Nadal Berpeluang Peringkat Satu Dunia Geser Novak Djokovic,0
"Mudah Beradaptasi, Ini Dia 5 Zodiak yang Sangat Menikmati Gaya Hidup Nomaden",1
Bareskrim Polri Minta Pemda Persulit Terbitkan Izin Usaha Perkebunan Demi Cegah Karhutla,0
Damkar Lakukan Pendinginan di Gudang Bahan Peledak Mako Brimob Jateng,0
Pasal Penghinaan Presiden Berpotensi Memberangus Perbedaan Pemikiran,0
Cerita Aneh di Balik Lemari Para Miliarder Amerika,1
"Kecewa Kabut Asap, Siswi di Pangkalan Bun Buat Puisi untuk Penguasa",0
"Diduga Berangus Serikat Pekerja, Antara Dilaporkan Polisi",0
"Gantikan Sinetron 'Fitri', 'Pengantin Dini' Siap Tayang Perdana di ANTV",0
"Hasil Tes Positif Terkena Lupus dan Rheumatoid Arthritis, Kim Kardashian Periksa Ulang",0
Massa Pendemo di DPRD Sulsel Kembali Ricuh,0
"Di Depan Presiden, Khatib Shalat Id Ceramah Tentang Utang dan Mendustakan Agama",0
"Toyota Calya Baru Meluncur Siang Ini, Masih Akan Merajai LCGC?",1
"Main di Kandang Borneo FC, Madura United Punya Target Ini",1
"Menang 1-0, Man United Merangsek ke Empat Besar",0
"Mualaf, Sikap Giovanni L. Tobing Ajak Anak Lakukan Ini Banjir Pujian",1
"Ramalan Zodiak Rabu, 11 September 2019: Pisces, Pikirkan Dulu Sebelum Mengambil Keputusan",1
Polisi Gerebek Lokasi Pembuatan Miras Ilegal di Tengah Hutan Papua,0
"(G)I-DLE Raih Posisi Terbawah di 'Queendom', Mnet Dituding Curang",1
Pelatih Timnas: Wajar Indonesia Kalah dari Thailand,0
Ante Rebic Solusi Ideal Sayap Kiri AC Milan,0
"Prostitusi Online di Karimun, Korban Dibuat Berutang, Terpaksa Jual Diri untuk Membayar",0
"Bersama Band Arah, Tanta Ginting Hadirkan Single Kedua",0
Jokowi Janjikan 1.000 Sarjana Papua Bekerja di BUMN-Perusahaan Besar,0
Episode Terbaru 'When the Camellia Blooms' Jadi Hot Topik Usai Terungkap Fakta Ini,1
"Irish Bella Berhijab, Belajar Sedikit-Sedikit dan Minta Doa",0
"Sinopsis Drama STILL 17 Episode 32, Akhir Kisah Yang Se Jong dan Shin Hye Sun",0
Sri Mulyani Pelajari Usulan Penghapusan Pajak Tanah Progresif,0
Ekonom: Revisi Undang-Undang Bukan Solusi Perbaiki Investasi,0
"Ibas: Demokrat Akan Terus Kawal, KPK Tak Boleh Dilemahkan",0
Tersangka Mafia Migas Bikin Penampung Duit Suap di British Virgin Island,0
"Karhutla Meluas, DPR: Pemerintah Harus Berani Buka Data Perusahaan Nakal",0
"Cerita Admin Lambe Turah, Sering Diancam Mau Dibunuh - Penghasilan 500 Juta Sebulan",1
"Menhub Dilaporkan, Ombudsman: Dalam Proses Verifikasi",0
Penjelasan Pihak SD di Bekasi soal Video Pemukulan Seorang Siswa kepada Teman-temannya,1
Seputar Kecelakaan Maut di Jalur Nganjuk-Madiun yang Tewaskan 3 Orang,0
Tiga Lelaki yang Umbar Tembakan di Hajatan Warga Ternyata Oknum Polisi,1
Mengemis Cinta,1
Jurnalis Indonesia Kena Tembakan Peluru Karet Saat Liput Demo Hong Kong,0
Foto Punggung Kai EXO Ini Sering Dikira Jungkook BTS Oleh ARMY,1
Menjajal Jaringan Ngebut Smartfren di Kawasan Wisata Bromo,0
4 Zodiak Ini Rutin Introspeksi Diri dan Bercermin dalam Menjalani Kehidupan,1
"Pernah Nyatakan Ibunya Idap Bipolar, Begini Kondisi Sebenarnya Ibu Barbie Kumalasari",1
Dandanan Lisa BLACKPINK Menuju Paris Fashion Week Dipuji Secantik Boneka Barbie,1
Hal yang Dilakukan Shandy Aulia saat Hamil: Pilates hingga Bikin Akun Instagram untuk Sang Bayi,0
"Kembangkan Ekonomi Digital Inklusif, Pemprov Jabar Gandeng Grab Indonesia",0
"Preview Eintracht Frankfurt vs Arsenal Liga Eropa 2019, Unai Emery Siapkan 19 Pemain Tanpa Ozil",0
"12 WNI Terduga ISIS Ditangkap Malaysia, RI Minta Akses Bertemu",0
Majelis Rakyat Belum Cabut Seruan Siswa Papua Agar Pulang,0
"Kostum Pangggung Nayeon Cs Dinilai Jelek dan Norak, Stylist Twice Banjir Kritikan",1
"Akun Medsos Lawas Beredar, Sifat Asli Kim Sohye IOI Terbongkar",1
"Revisi UU PAS Dinilai Menambah Masalah, Mengapa?",1
Sukacita dan Melankolia Yura di BalkonJazz Festival 2019,0
"Ibas Yudhoyono: KPK Tak Boleh Dilemahkan, Harus Diperkuat!",0
"Duduk Perkara Penutupan Kantor GoJek di Lampung, Berawal dari Kebijakan Insentif...",0
Revisi UU Dinilai untuk Sempurnakan dan Kuatkan KPK,0
Investor Bakal Gelar Pertemuan Di Kalimantan Rencanakan Investasi Di Ibu Kota Baru,0
"Kabar Duka, BJ Habibie Presiden RI ke-3 Meninggal Dunia",0
"7 K-Pop Idol yang Mirip Karakter Animasi Disney, J-Hope BTS - Taeyeon SNSD",1
"Ada Parade Ratusan Mobil Listrik Minggu Besok, 3 Ruas Jalan Ini Ditutup",0
Hore! Gunung Sampah di Pinggir Kali Ciliwung Cilebut Dibersihkan Minggu Ini,1
"Ikut Geram Dengan DPR, Anji Dukung Demo Mahasiswa Untuk Wakili Suara Rakyat",1
"Alhamdulillah, Indonesia Juara 3 Hafalan Alquran di Saudi ",0
"Garuda Hentikan Layanan Kertajati, Menhub: Ada Juga yang Tambah",0
Gagal Rekrut Lionel Messi Jadi Penyesalan Terbesar di Hidup Arsene Wenger,1
"Dari Bos Fintech Sinar Mas Jadi Bos Facebook Indonesia, Siapakah Sosoknya?",1
"Cabut Paspor Veronica Koman, Imigrasi Koordinasi dengan Australia",0
Polisi Siapkan Water Cannon di Enam Titik Demo #SurabayaMenggugat,0
Habibie Ingin ICMI Berperan Membenahi Pendidikan Islam,0
Asosiasi Pengusaha: Upah Buruh Indonesia Tinggi di Asean Tapi Produktivitas Rendah,0
"Mina Akhirnya Muncul di Teaser Comeback TWICE, Feel Special",0
Gawat!!! Titik Api di Sumatera dan Kalimantan Makin Banyak,1
"Meghan Markle Tampil Cantik Berkerudung Saat Kunjungi Masjid di Afrika, Intip Fotonya Berikut Ini",1
Pertamina Kucurkan Dana Rp 625 Juta Atasi Kebakaran di Riau,0
Hubungan Jarak Jauh Sulit Dipertahankan jika Kau Menghilang Begitu Saja,1
Hasil Babak Kedua China Open 2019: Marcus/Kevin Maju ke Perempat Final Besok,0
Ibas Ingatkan Anggota Dewan Terpilih dari Demokrat Tak Langgar Aturan,0
"3 Wanita yang Pernah Dekat Dengan Diego Michiels, Ada Nikita Willy Juga!",1
Menanti Kota Metropolitan Baru,1
Makin Panas!!! Ribuan Mahasiswa Hampir Kuasai Gedung DPR/MPR,1
Ini Cara Kementan Dalam Pengamanan Penyaluran Pupuk Bersubsidi,1
"Arab Saudi Yakin Iran Penyerang 2 Fasilitas Minyak, Ini Buktinya",1
SDM Berkualitas Jadi Kunci Wujudkan Jabar Provinsi Pariwisata,0
