title,label_score
Zul Zivilia Masih Bisa Hasilkan Uang di Balik Jeruji Penjara,0
Dua Tersangka Kasus Vina Garut Terancam 6 Tahun Penjara,0
Jokowi Kabulkan Sebagian Permintaan Bentuk 5 Provinsi Baru di Papua,0
"Massa Demo Blokir Jalan dan Lempari Mobil Polisi, Anies: Jangan Rusak Fasilitas Umum",0
"Akibat Pergaulan Bebas, Bastian Steel Harus Nikah Muda dan Punya Anak",0
Komisi II Bersama KPU-Bawaslu Kembali Rapat Evaluasi Pemilu 2019,0
Hasbi Ajak Masyarakat Kawal Kinerja Pimpinan Baru KPK,1
Imam Nahrawi: Setelah ini Saya Menghadapi Tugas Baru,0
Indonesia Kirimkan 12 Atlet ke ANOC World Beach Games 2019,0
Agus Rahardjo Pastikan Saut Situmorang Belum Mundur dari KPK,0
Redmi K20 Pro Exclusive Edition dengan ROM 512 GB Datangi Pasar Besok,0
Pengacara Ungkap Badan Intelijen Rusia Coba Rekrut Snowden,0
"Ahmad Dhani Dipenjara, Korban Dul Jaelani Sempat Khawatir Santunan Terhenti",0
"Siap Tayang Perdana Di RCTI, 'Aku Bukan Ustadz Reborn' Angkat Kisah Cinta Segitiga?",1
"Tolak Kenaikan Iuran BPJS, Serikat Buruh Geruduk Kemenkeu",0
Indonesia Menuju Kiblat Fesyen Muslim Dunia 2020...,0
"Teuku Wisnu Terharu Anak STM Bentrok Tapi Berhenti Saat Azan Magrib, Bagikan Video Menyentuh Ini",1
"Dulu 'Tertawakan' Syahrini Sebagai Sarjana Hukum, Sikap Najwa Shihab Kritik RUU KUHP-KPK Disorot",1
"Pimpinan Serahkan Mandat ke Presiden, Praktisi Hukum: KPK Lumpuh",0
Kisah Eko Antar Pesanan Go-Food dengan Mengayuh Sepeda Keliling Bekasi,0
Bamsoet-Fahri Hamzah Temui Jokowi di Istana Bahas RUU KUHP,0
Angelina Jolie Bernostalgia dengan Pertumbuhan Anak,0
"Iuran BPJS Naik, Sektor Farmasi Diprediksi Tumbuh Positif",0
Jadwal Persib Bandung Vs Persipura Tanpa Penonton di Sidoarjo,0
Polri Sebut Total Tersangka Karhutla di Sumatera dan Kalimantan 175 Orang,0
" Capek Diterpa Masalah Bertubi-tubi, Bebby Fey Ngaku Mukanya Sampai Keriput",1
Atta Halilintar Ungkap Keinginan Untuk Jenguk Ibunda Bebby Fey Yang Jatuh Sakit,1
Penyebab Impotensi pada Pria Penderita Diabetes,1
"Tak Cuma Gangguan Paru, Ini Efek Polusi Udara Bagi Tubuh",1
Cha Eunwoo Dipuji Sukses Atasi Kontroversi Akting di 'Rookie Historian Goo Hae Ryung',1
"Bantah Impor Tekstil Melonjak, Kemenperin: Turun Jadi US$ 4,07 M",0
"Truk Terguling di Tanjakan Emen, Satu Orang Meninggal",0
BJ Habibie Pesan Perangko 8 Windu Perjalanan Cintanya dengan Ainun Sebelum Meninggal,1
HNW Sebut GBHN Jamin Rencana Pembangunan RI Jangka Panjang,0
"Lagi Pesta Ganja Digrebek Polisi, Pemuda Ini Ngompol di Celana",1
Bamsoet dan Airlangga Sepakat Bertarung Secara Demokratis dan Terbuka,0
PLN Luncurkan Program Magang untuk 46 Perguruan Tinggi,0
"Ditjen Pajak Sentil Penjualan Mukena Seharga Rp 3,5 juta, Marzuki Alie Bela Syahrini",0
"Kasus Pembunuhan Suami dan Anak Tiri, Polisi Periksa Kelvin",0
MUI Berharap Anak Bangsa Meneladan Habibie,0
"Gunakan Dana Non APBN, KCN Lanjutkan Pembangunan Pelabuhan Marunda",0
"Asing Beli Kapal, Modus Baru Pencurian Ikan di Laut RI",0
Netizen Kritik Cara Jimin BTS Nyanyikan Chorus Lagu 'Fake Love' Saat Tampil Live,1
Sigra Jadi Andalan Daihatsu buat Pembelian Borongan,0
Setjen MPR Kali Kelima Raih WTP,0
"Sinopsis 'Be Natural:The Untold Story Of Alice Guy-Blache', Sejarah Perfilm an Dunia",0
"Anaknya Viral Disebut Pelaku Pembully FA hingga Tewas, Orangtua IB: Kasihan, Anak Saya Ramai Dituduh",1
"""Locked and Loaded"" Trump Nyatakan AS Siap Respons Serangan Fasilitas Minyak Saudi",0
"Jangan Abaikan Masalah Mata Kering, Ini Cara Mengatasinya!",1
"Tak Perlu Memaksa, Ini 6 Cara Agar Pria Mau Berkomitmen Padamu",1
Veronica Koman Jadi Buronan Polisi Sedunia,0
Kawanan Monyet Bongkar Sampah di Perumahan Elite PIK untuk Cari Makan,0
JDNI: Tenaga Kesehatan Saksikan Derita Perokok Cilik,0
WIMA Ina Tolak Revisi UU Pelayaran Utak-atik Azas Cabotage,0
"Ketahuan Tidur Bersama Dua Wanita, Pria di Malaysia Ini Salahkan Cicak",1
Uu Ajak Konsultan untuk Akselerasi Pembangunan Jawa Barat,0
Anggota DPRD Jabar Sebut Uu Ruzhanul Hanya Ban Serep Ridwan Kamil,0
Rinov Rivaldy/Pitha Haningtyas Mentari Dikalahkan Ganda Korea di China Open 2019,0
Jenazah BJ Habibie Diserahkan kepada Negara,0
"Semua Komet Mungkin Berasal dari Tempat yang Sama, Dekat Matahari",0
Mencegah Kematian Kelahiran Korban Gempa Palu,0
Jokowi Melayat ke Rumah Duka BJ Habibie,0
Terbang Mewah ala Jutawan untuk Menyaksikan Ironman Langkawi,1
Kepala BKPM Mengaku Diberi Waktu Jokowi Sebulan Benahi Investasi,0
IHSG Dibuka Tertekan Saat Bursa Asia Mixed,0
Eks Ajudan: Saya Malu Melihat Habibie-Ainun Seperti Pengantin Baru,1
"Berbekal Kasih Sayang, Wanita Asal Kalimantan Menangkan Kontes Daihatsu Setia",1
"PKB: Oleh Wakil Pimpinan DPRD, Sidkon Ketua Fraksi",0
Andhika Pratama Berniat Memergoki Hantu di Rumahnya Bikin Sederet Artis Ini Mengaku Ngeri,1
Hotel dan Fasilitas Lainnya di Terminal 2 Bandara Soekarno Hatta,0
Panglima TNI: Pesawat C212 Dikirim Lagi Atasi Kebakaran Hutan di Sumatera,1
Anies Baswedan: Banyak Anak Bisa Lanjut Sekolah dan Kuliah karena Habibie,1
Rima Melati Sempat Besuk BJ Habibie Rabu Sore,0
"Agar Lebih Nikmat, Padukan Teh Favorit Anda dengan Makanan Ini",1
"Listrik Hanya Nyala 6 Jam, Warga Masalembu Ngadu ke DPRD Jatim",0
Begini Analisis Pakar Gestur Soal Megawati Melengos di Hadapan Surya Paloh,1
"Blackheads Gagal Terangkat Strip Pore, Tandanya Bukan Komedo",1
"Ibu Ini Kaget Dapat Tagihan Kartu Kredit Rp 54 Juta, Ternyata Anaknya Beli Fitur di Game Online",1
MPR: Amandemen UUD 1945 Tak Akan Melebar ke Mana-mana,0
Berbagai Keluhan Pengendara di Hari Pertama Penerapan Perluasan Ganjil Genap,1
"Jokowi: 5 Menit Sebelum Saya Datang, Pak Habibie sudah Berpulang",1
Ini Dia Masjid Indah Tujuan Wisata Religi Dunia,1
"5 Fakta BJ Habibie Sakit hingga Tersebar Hoaks Meninggal, Dijenguk Presiden Jokowi & Respon Dokter",1
"Kisah Pilu Asih, Diperkosa dan Jadi Tumbal Pesugihan Teman Dekat",1
Menteri Lingkungan Jepang Ingin Tutup Reaktor Nuklir,0
Anggaran Buat DPR Bertambah Rp 833 Miliar,0
"Tatap Seri 6 Sepang, Pebalap AHRT Optimistis Naik Podium",0
"Siapa Poppy Kelly, Anak Elza Syarief Bela Ibunda Sampai Sebut Nikita Mirzani Pelacur? Ini Profilnya",1
"Gantikan Dimas Ekky, Andi Gilang Finis Posisi 24 Moto2 Misano",0
Cerita Paul Cummings dan Fasilitas Disabilitas Stadion Kanjuruhan,1
"Januari 2020, MU Kembali Bidik Paulo Dybala",0
"Ikuti Selera Generasi Muda, Menteri PUPR Tak Bakal Bangun Mall di Ibu Kota Baru",0
"Kurang Hati-hati, Truk Pengangkat Kayu Terguling di Pluit",1
"Jangan Stres Saat Memulai Bisnis Baru, Ini Tipnya!",1
"Liverpool dan Chelsea Kalah, Akhir Dominasi Inggris di Liga Champions?",1
"Ada Penumpang Mengamuk, American Airlines Mendarat Darurat",0
Panglima TNI Peroleh Doktor Kehormatan dari UNS Jumat Ini,0
"Susul Han Suk Kyu, Lee Sung Kyung dan Ahn Hyo Seop Gabung ",0
"Viral Emak-Emak Rebutan Rendang, Ini 4 Etiket Ambil Makanan di Prasmanan",1
"P3A Handal, Optmalisasi Air Irigasi Optimal",0
"Suporter Wanita Tewas Bakar Diri, FIFA Sambangi Iran",0
"Preview dan Live Streaming Inggris vs Kosovo, Rabu Dini Hari Pukul 01.45 WIB, Live di Mola TV",0
"Sempat Buka Hati dengan Pria Lain, Nafa Urbach Putus Lagi",0
"Menangkap Basah Kepala Sekolah Mesum dengan Guru TK, Ini Tuntutan Warga Sekitar Sekolah",1
Dubes Australia: Habibie Berani dalam Transisi Demokrasi RI,0
"Duduk Perkara Kecelakaan Tol Jogorawi, Hendak ke Gereja dan Mobil Pecah Ban Belakang",0
Thareq Kemal Habibie Beberkan Kondisi Terkini BJ Habibie: Bapak Tidak Dalam Keadaan Kritis,1
"Lirik Lagu Wheein, Goodbye",0
"Karyawan Pabrik Boneka Keracunan, Polisi Sita Sayur Nangka",0
"KPAI Tuding PB Djarum Eksploitasi Anak, Rudy Hartono Usul Dilakukan Survei",0
Kata Eks Direktur Walhi Setelah Disindir ICW Hilang di Istana,1
"Pendapatan Asuransi Jiwa Kuartal II Naik 31,9 Persen",0
"Sempat ''Ngamuk'' Nama Anaknya Dicontek, Franda dan Samuel Zulgywyn Kompak Batasi Kolom Komentar",1
Live Streaming Vidio.com Badak Lampung Vs Persela Lamongan di Shopee Liga 1 2019,0
"Sebelum dengan Kevin van Kippersluis, Ezechiel Juga Pernah Berseteru dengan Rekan Duetnya di Persib",1
"Colors Uncensored, Tren Make Up Terkini di Jakarta Fashion Week 2020",0
"Cerita Ibu Rumah Tangga, Pemenang Hadiah Apartemen dari Blibli",1
"Kang Daniel - Jihyo TWICE Pacaran, Kenapa Lagu Baekhyun EXO 'UN Village' Trending?",1
"Ramalan Zodiak Besok Jumat 20 September 2019 Cancer Semangat, Scorpio Harus Sabar, Pisces Panik",1
"Diajak Perang Gubernur Maluku, Ini Jawaban Menteri Susi",1
"Rilis Hari Ini, Survei: Penjualan iPhone 11 Diprediksi Turun",0
"Dul Jaelani Napak Tilas Masa Pacaran Dhani-Maia di Surabaya, Ungkap Rasa Haru Penuh Kenangan",1
Anggaran ERP akan Masuk APBD DKI 2020,0
Alasan Orlando Bloom Tolak Hadir di Saturday Night Live,1
"Ketahuan Bawa Bedak, Desta Senyum Malu Beri Alasan Buat Hilangkan Muka Berminyak",1
"Sederet Fasilitas Unik di Rumah Mewah Selebriti Indonesia, Ada Mini Golf - Danau",1
"Fakta Istri Anggota DPRD Lombok Timur Ngamuk dan Diduga Pukul Guru, Anak Luka Lebam",0
PB HMI Gandeng ACYF Bangun Kerjasama di Bidang Kepemudaan dan Kebudayaan,0
Kematian Akibat Bunuh Diri Lebih Banyak Dialami Orang Usia Muda,0
IFMAC 2019 Bawa Industri Mebel dan Kerajinan Indonesia Masuki Standar Global,0
"Perang Dagang, Penjualan Apple di Cina Anjlok",0
"Alami Sakit Perut yang Tak Biasa, Awas Penyakit Berbahaya",1
 Polisi Tangkap 5 Pembakar Lahan di Sumbar   ,0
Joshua Suherman Unggah Foto Sketsa Pesawat dari Habibie,0
KEIN Sebut Indonesia Jauh dari Resesi,0
"Mengintip ""Rapat"" Pembunuh Bayaran dengan Tuannya",1
"Bisa Bikin Awet Muda hingga Meningkatkan Daya Ingat, Ini 8 Manfaat Bangun Pagi yang Jarang Diketahui",1
"Perang Narkoba, Guatemala Kirim 2.000 Tentara ke Perbatasan",0
"Dulu Ingin Jaga Rambut Nabi, Opick Percayakan Kekuatan Doa dan Shalawat",0
Panglima TNI: Karhutla Tanggung Jawab Bersama,0
TPA Burangkeng Overload Picu Sampah di Sungai,0
"Menu Hari Ini: Fuyunghai Mie Instan, Tumis Tauge dan Rolade Sayur",0
Pemprov Jabar Dorong Transportasi Juara,0
 Lokasi Ibu Kota Baru Bebas Karhutala?,1
"1.316 Titik Panas di Sumatera, Wagub Riau Ajak Salat Istisqa",0
"Banyak Berita Negatif, HNW Khawatirkan Moral Bangsa Indonesia",0
Pindah Rumah Saat Hamil Tingkatkan Risiko Bayi Lahir Prematur,0
Komunitas Mobil Komentari Perluasan Ganjil Genap,1
"Fintech, Amartha Salurkan Pendanaan Rp1,35 Triliun",0
"Gagal Orasi di Depan Istana, Massa Aksi Mujahid 212 Geser ke Istiqlal",0
"Ashleigh Barty Finis No.1 Dunia, Dapat Porsche Cayenne Coupe",0
"Putuskan Jadi Mualaf, Deddy Corbuzier Ingin Sampaikan Secara Halus ke Keluarga",0
"Kambinghitamkan Warga Lokal, Pemerintah Tunjukkan Kegagalan Tangani Karhutla",0
"Suka Membawa Tas di Tangan, Begini Kepribadianmu!",1
China Open 2019 Jadi Kuburan Pebulu Tangkis Tunggal Putri Elite Dunia,0
Atlet Jetski Aqsa Sutan Aswar Menangi Kejuaraan di Amerika Serikat,0
"Hasil Liga Italia: Verona Vs AC Milan 0-1, Berkat Penalti Piatek",0
Pertamina EP Aktif Tanggulangi Darurat Karhutla di Wilayah Kerjanya,0
Solskjaer Sebut Maguire Bisa Jadi Pemimpin Baru Man United,0
Menkes Nilai Penanganan Kesehatan Haji Telah Berhasil,0
Ayu Azhari Kenalkan Tarian Khas Suku Dayak ke Warga London,0
Sinta Nuriyah Kenang Keinginan Habibie Ikut Sahur Keliling,0
Demo Tuntut Selesaikan Pelanggaran HAM di Sorong Dibubarkan Polisi,0
" Manajer Klub Malam Ini ""Sikat"" Anak Teman Dekatnya   ",1
Brad Pitt Jadi Jemaat Istimewa di Kebaktian Kanye West,0
"Gubsu Evakuasi Warga Tapanuli Utara di Papua, ""Seluruhnya Sehat dan Tidak Mengalami Kekerasan""",0
"Shandy Aulia Pamer Hasil USG, Hidung Mancung Sang Jabang Bayi Jadi Sorotan",1
Dua Hati yang Terlalu Berbeda Sulit untuk Disatukan Bersama,1
Laode Syarif Minta Yasonna Laoly Tak Kaburkan Fakta Revisi UU KPK,0
Indonesia Fashion Week 2020 Angkat Keragaman Budaya Kalimantan,0
Empat Pemain Persija Absen Lawan Persipura,0
"Kabut Asap Riau, 3 PR Jokowi untuk Tangani Karhutla di Indonesia",0
"BJ Habibie Meninggal, Bunga Citra Lestari Sempat Disangka Pegawai Bank Oleh Beliau",0
Karhutla di Kutai Barat Kaltim Menjalar hingga Cagar Alam Kersik Luwai,0
"Tolak RKUHP, Massa Demo di Depan Gedung DPR",0
"Wapres Jusuf Kalla Setuju Ada Dewan Pengawas KPK, tetapi...",1
"Rusuh Wamena Tragis, Begini Kisah Haru Seorang Ibu Selamat Usai Sembunyi Di Kandang",1
Nasdem: Modernisasi Industri Pertanian dan Maritim Tingkatkan Kesejahteraan Desa,1
Awkarin Kembali Jadi Panutan Saat Ajak Bersih-Bersih Sampah Pasca Demo Mahasiswa,1
Film Joker Tak akan Bertempat di Dunia Batman,0
"Jet F-16 Belgia Jatuh di Prancis, Pilot Tersangkut di Kabel Listrik",0
PBSI Bidik Dua Gelar di Indonesia Masters 2019,0
Tersangka Veronica Koman di Australia Ikut Suami dan S2,0
Depay Cetak Gol di Penampilan ke-50 Bersama Belanda,0
Gempa M 5 Terjadi di Labuan Bajo NTT,0
Pemkab Purwakarta Perketat Pengawasan Pekerja Migran,0
Zarco tak Takut Terjebak Jadi Test Rider ,0
KPK Akan Tanggapi Permohonan PK Setya Novanto di Pengadilan,0
Perguruan Tinggi Bisa Kena Sanksi Bila Dorong Mahasiswanya Ikut Demo,0
Ini Penyebab Musim Hujan Mundur Jadi Awal November,1
Liverpool Sodorkan Kontrak Anyar untuk Joel Matip,1
"Soal Perombakan Direksi, Garuda Indonesia Panggil Manajemen Sriwijaya Besok ",0
Si Seksi Terduga Bos Pembunuh Bayaran El Chapo Tewas di Ranjang Kekasih,1
"Halmahera Selatan Diguncang Gempa, Ini Bedanya dengan Guncangan Juli",1
Golkar Tiga Kali Geser Anggota Komisi XI Jelang Fit Proper Test BPK,0
"Diduga Jaringan Benny Wenda di Papua, Ketua KNPB Mimika Dicokok",0
Nestle Targetkan Nol Emisi Gas Rumah Kaca pada 2050,0
"Bisa Diandalkan, 4 Zodiak Ini Akan Jadi Sahabat yang Paling Kamu Butuhkan",1
IHSG Diprediksi Lanjut Menghijau Hari Ini,1
Cardi B Dituding Sindir Muslim Gara-Gara Pakai Baju Tertutup di Paris Fashion Week,1
Jurnalis Senior Sekaligus Pendiri AJI Aristides Katoppo Meninggal Dunia,1
Distribusi Tertutup Elpiji 3 Kg Dinilai Sebatas Wacana,0
"Rayakan Hari Jadi, SAVASA Gandeng AEON Store",0
Pencari Suaka Kembali Tempati Trotoar Kawasan Kebon Sirih ,0
"Ridwan Kamil ""Putar Otak"" Hadapi Kenaikan Iuran BPJS Kesehatan, Pilih Asuransi Swasta?",0
"Balita Meninggal di Koja, Alasan Orangtua Tak Lapor Polisi",1
Hantu dan Nikmatnya Imajinasi,0
"Naik Motor, Ratusan Pelajar di Medan Ikut Demo, Tonton Nih!",1
DPR Minta Polri Telusuri Aliran Dana ke Rekening Veronica Koman,0
Laode Heran Capim KPK Dikasih Kontrak Politik oleh DPR,0
"Viral Video 7 Siswa Dipukul di SD Bekasi, Ini Penjelasan Guru ",1
"Ditetapkan Tersangka, Imam Nahrawi Mundur dari Menpora",0
Polwan Marah Dihina Demonstran Pakai Bahasa PSK ,1
Menristekdikti Telah Panggil 130 Rektor Untuk Minta Mahasiswa Tak Demo Lagi,0
"Antisipasi Asap TPA, Dinas Kesehatan Makassar Buka Posko Bantuan Medis",0
Kemenkes Ungkap Pemicu Tingginya Angka Kematian Haji 2019 ,0
"Citra Kirana Blak-Blakan Ngaku Ingin Nikah, Fans Doakan Berjodoh dengan Rezky Aditya",1
"Higuain: Fiorentina Bukan Lawan yang Mudah, Juve!",1
"Hingga Minggu, Polda Riau Sudah Tetapkan 47 Tersangka Kasus Karhutla",0
Anita Wahid: Jalan Ini Membawa Kehancuran Demokrasi,0
Bebby Fey Tegaskan Sang Bunda Jatuh Sakit Bukan Karena Kasus dengan Atta Halilintar,1
"Lagi, Korban Meninggal Akibat Vape Bertambah, Total 7 Nyawa Melayang",1
"Gempa Magnitudo 3,4 Goyang Tambrauw Papua Barat   ",0
"Ternyata Impian Fenita Arie Sempat Kandas Saat Arie Untung Datang Melamar, Kok Bisa?",1
Wakil PM Malaysia akan Hadiri Pemakaman BJ Habibie,0
Menkumham Tak Ambil Pusing RKUHP dan UU KPK Diuji Materi ke MK,0
Kebijakan Konyol Pemimpin Negara Selewengkan Kekuasaan,1
Taliban: Pintu Kami Terbuka untuk Pembicaraan Damai dengan AS,0
Gunung Sewu Masih Anggota UNESCO Global Geopark,0
"Jadi Tersangka KPK, Terungkap Segini Harta Kekayaan Imam Nahrawi & Besaran Gaji Menteri",1
"'Youth English Camp', Kampung Inggris Pertama di Sumbar",0
Sidang Akhir Masa Jabatan MPR Diwarnai Duka Kematian Dua Mahasiswa Kendari,1
"DPP Golkar Dijaga Polisi, AMPG Pro-Bamsoet Mengadu ke Masinton",0
"Cowok 22 Tahun Dicoret dari Kartu Keluarga, Diumumkan Lewat Koran!",1
Perseru Badak Lampung FC vs Persela Lamongan: Perseru Sudah Siap kata Milan Petrovic,0
Bryan Domani Ngaku Sulit Makan Banyak Demi Film Terbarunya,1
Robert Rene Alberts Komentari Ezechiel yang Gagal Sepakan Penalti,1
"Cintai Habibie, Siswa MI Sragen Gelar Shalat Gaib dan Doa",0
"RUU PKS Beda Nasib dengan RUU KPK, Ini Fakta-faktanya",1
"Soal Reklamasi Benoa, Menteri BUMN Sebut Sudah Dibicarakan dengan Gubernur Bali",0
Susunan Pemain Timnas Indonesia U-16 vs Kepulauan Mariana Utara,0
BEM Nusantara Sebut Aksi Mahasiswa Murni Tapi Ditunggangi,0
AJI Sebut Polisi Sebagai Musuh Kebebasan Pers Terkait Kasus Kekerasan Saat Demo,0
Vanuatu dan Solomon Angkat Rusuh Papua di Dewan HAM PBB,0
"Satu Pekan Diberlakukan, 8.014 Pengendara Langgar Aturan Ganjil-Genap",0
Penemuan Terbaru Ungkap Penyebab Punahnya Dinosaurus,1
"Curi Uang Pedagang Puluhan Juta, Wanita Hamil Diarak Warga",1
Snapchat Hadirkan Mode Kamera 3D untuk Pengguna iPhone,0
"Ada Gilang Dirga Show di JICOMFEST 2019, Siapa Lagi yang Melucu di Hari Pertama?",1
Poppy Kelly Ngaku Sudah Laporkan Balik Nikita Mirzani Hingga Siapkan 13 Pengacara,1
Jokowi Bertemu Penasihat Xi Jinping Bahas Soal Ekspor CPO ke Cina,0
"BMKG Catat Gempa M 3.4 Guncang Palu Sulawesi Tengah, Dirasakan hingga Sigi",0
175 Orang dan 4 Korporasi Jadi Tersangka Karhutla,0
Begal Bersajam di Bandar Setia Tewas Setelah Ditunjang Korbannya,0
"Banda Aceh Diselimuti Kabut Asap, 5.000 Masker Dibagikan ke Warga",0
Anies: Wisata Olahraga Berikan Manfaat Ekonomi Masyarakat Jakarta,0
Live Action 'DORA THE EXPLORER' Hadirkan Petualangan Ekstrim Dora di Kota yang Hilang,0
Daniel James Masih Takjub Jalani Debut Bersama MU,1
Rendy Pandugo hingga Zee Zee Shahab Jadi Juri di Ajang Pencarian Bakat Anak SMA,0
Insiden di New York dan Washington yang memicu perang tak kunjung usai di Afghanistan,1
Survei Terbaru BPS: Masyarakat Indonesia Makin Anti Korupsi,0
Kabut Asap Ganggu Penerbangan di Bandara Banjarmasin,0
Umat Islam Berperan Besar dalam Pembuatan Kertas,0
Manajer Persib Imbau Bobotoh Tak Terpancing Insiden Pelemparan Batu,0
Xherdan Shaqiri Dibela Ottmar Hitzfeld,0
"Nikita Mirzani Bagikan 500 Sembako, Ustaz Maulana: Saya Tidak Kaget",0
"Menteri Basuki Usul Anggaran Rumah Subsidi Ditambah Rp1,5 Triliun",0
Habibie Sempatkan Nonton 3 Film Adaptasi Novel Asma Nadia,0
"Heboh Penampakan Tangkalaluk, Ular Langka Bernuansa Mistis Korban Karhutla",1
Inilah 3 Lokasi di Kota Medan dengan Harga Rumah yang Fantastis!,1
"Gagal jadi Paskibraka di Daerah, Koko Diundang Kibarkan Bendera di Mapolres Labuhanbatu",1
Huawei Mate X Bakal Meluncur Bulan Depan,0
DPR Gelar Paripurna Bahas Pengesahan RUU Perkoperasian yang Diprotes Petani,0
Mahasiswa Merasa Dikhianati DPR karena Tak Dilibatkan dalam RUU KUHP,0
"Awal Oktober 2019 Jalan Tol Kayuagung-Palembang Dibuka, Gratis",1
4 Manfaat Alpukat Untuk Kecantikan dari Wajah Sampai Rambut,1
"Detak Jantung Tidak Beraturan, Bisa Jadi karena Kebanyakan Kerja",0
"Anaknya Dituding Merundung Teman Sepermainan Hingga Meninggal, Ini Reaksi Suparno",1
"Arsenal Gagal Bungkam Watford, Ini Komentar Emery",1
"4 Perusahaan Taksi Online Terbesar di Dunia, Gojek Urutan Berapa?",1
Ini Penyebab Sulitnya Padamkan Kebakaran di Gunung Sumbing,1
Ade Rai: Peserta yang Sehat adalah Pahlawan JKN-KIS,0
Alasan Irish Bella dan Ammar Zoni Rahasiakan Jenis Kelamin Calon Bayinya,1
Benjamin Gantz Mantan Panglima Militer Menangkan Pemilu Israel,0
"Ketauan Mencuri, Dua Pelajar di Sergai Bunuh dan Perkosa Emak-emak",1
"Naik Rp4.000, Harga Emas Antam Kini Dijual Rp757.000/Gram",0
Belakangi Masjid Super Indah Begini Cara Ammar Zoni Menatap Irish Bella yang Berhijab,1
"Hampir Setahun Hiatus, Kai Akhirnya Pastikan EXO Bakal Comeback Tahun Ini",1
Xiaomi Umumkan Mi Charge Turbo 30W untuk Mi 9 Pro 5G,0
Ryan Reynolds dan Blake Lively Berdonasi Mendukung Hak Anak Imigran,0
Bekas Terminal Ini Diusulkan Jadi Gedung Dishub Ponorogo,0
Bea Cukai Bali Nusa Tenggara Terima Kunjungan Bea Cukai AS,0
"Man United Menang 1-0 atas Leicester, Young: Kami di Jalur yang Benar",0
"AMM Desak Kematian Mahasiswa Kendari Diusut: Kalau Tak Bisa, Kapolri Mundur Saja",1
Terminal BBM Boyolali Sabet Penghargaan Platinum ISDA 2019,0
"Itinerary Beijing 4 Hari 3 Malam, Nikmati Keindahan Taman Kekaisaran di Summer Palace",1
"Harga dan Spesifikasi Oppo A9 2020, Ponsel 4 Kamera dengan Harga Rp 4 Juta",1
"Batal Nyapres, Mantan Bos Starbucks Lebih Memilih Ini",1
"Konsep Forest City, ASN di Ibu Kota Baru Akan Huni Apartemen",0
"4 Fakta Seru Jelang Comeback TWICE, Feel Special",1
"Ronaldo Buka-bukaan saat Wawancara, 9 Hal Ini Penting Diketahui",1
"Guendouzi Sindir Fans Watford, Arsenal yang Kena Batunya",1
"Lucinta Luna Tantang Abash Buka Baju, Istri Sunu Fabian Sindir Soal Kubangan Maksiat - Topik Pagi",1
"Link Live Streaming PSS Seleman Vs Persipura Jayapura, Pekan 19 Liga 1 2019",0
"Kampanye Presiden Afghanistan Diserang Bom Bunuh Diri Taliban, 24 Orang Tewas",0
Menkumham: Pencabutan Paspor Veronica Koman Sesuai Aturan,0
"ITA 2019: Luna Maya Viral Saingi Demo Mahasiswa, Fans NCT 127 Ejek Skandal Video Porno Baru",1
"BJ Habibie, Anak Negeri yang Ikut Besarkan Airbus",0
Pemkot Depok Akan Larang Penggunaan Rokok Elektrik,0
Presiden ke-3 RI BJ Habibie Wafat,0
Jenderal AS Akui Kekuatan Militer Rusia Telah Lampaui NATO,0
"Detik-Detik Pembunuh Bayaran di Riau Beraksi, Skenarionya Dibuat Mirip Perampokan",1
Pemadaman Karhutla di Kalsel Terkendala Minimnya Sumber Air,0
"Krisdayanti Umbar 'Cincin Thanos' Mewah di Pelantikan DPR, Suami Curhat Bisnis Gulung Tikar?",1
"Kecelakaan Bus Mira di Nganjuk-Madiun, Sebelum Tewas Korban Sempat Ambil Video",0
"Dibuka Usai Pembersihan Sisa Demo, Tol Dalkot Cawang-Pancoran Padat",0
"Lagi, Arab Saudi Kutuk Janji Netanyahu Caplok Lembah Jordan Palestina",1
Alasan Golkar Rotasi Anggotanya di Komisi XI Jelang Fit & Proper BPK,1
"Pelanggar Lalu Lintas Tewas Setelah Berkelahi dengan Polisi, 4 Anggota Polres Diperiksa Propam",0
"Kembangkan Sistem, Taspen Gandeng Lembaga Pensiunan ASN Korsel",0
Apa Saja Keunggulan 4 Kamera Belakang OPPO A9 2020?,1
"Bencana Kekeringan & Karhutla, PBNU Serukan Salat Istisqa",0
"Cerita Mata Najwa, Kirim Undangan Terbuka ke Ketua DPR",0
PLN Gandeng TNI Tingkatkan Keandalan Listrik,0
Hasil Liga Champions: Inter Milan Vs Slavia Praha 1-1,0
"Jenguk BJ Habibie, Anies Baswedan: Kondisinya Cukup Berat",0
Beredar Isu NET TV Bakal Diakuisisi VIVA Grup Gara-Gara Unggahan Wishnutama Ini ,1
"BPK Temukan 14.965 Masalah Senilai Rp10,35 Triliun di IHPS I-2019",0
Polda Sulsel Kebut Penyelidikan Dugaan Korupsi Pembangunan Halte BRT,0
Jejak Kenangan BJ Habibie dalam Rumah Tua di Gorontalo,1
"Hasil Pertandingan Liga Champions 2019-2020, Rabu 18 September",0
"SUV Mewah Rolls-Royce Cullinan Kena Recall, Apa yang Bermasalah?",1
"Kejutan, Shesar Singkirkan Jonatan Christie di Babak Pertama China Open 2019",1
Pemulung Yatim Piatu Ini Ditemukan Meninggal karena Kelaparan,1
"Jadwal Liga Champions Selasa Malam: Barcelona, Liverpool, Chelsea",0
